"","X","paranum","paratext","doc","ents"
"3425",3425,"172","172.    82,000 people in India work with the Internet and e-commerce related work. Projections for 2003 are for 300,000 people to be employed in those sectors. The telecommunications market is being opened up to deal with a number of issues such as the lack of bandwidth. On the legal side an e-commerce and information technology act is already in place, based on the UNCITRAL law on e-commerce. The Government of India is in the process of giving licences to certification authorities. The Government is also working on providing its services on-line. Inter and intra-bank transactions are being worked on through a Government secure network. Management is just as important as technology issues.","WTCOMTDM35.pdf","India, UNCITRAL, India, Inter"
"3424",3424,"171","171.     For benchmarking, the EC is first identifying best practices from among the projects already ongoing. The second step is exchanges and cooperation and e-learning weeks across Europe. Third, there is funding both at Member State and Commission level to build infrastructure and develop education certificates and tools on-line. 50 per cent of EC workers use a computer but only 22 per cent of them have any computer-related training and only 6 per cent of workers are using the possibility of telework. ICT research is important, as is finding new ways of teaching. It is necessary to work with the private sector to know what type of skills the industry is looking for. A more competitive telecommunications market is part of any solution, as is inspiring people to use more ICTs. Awareness campaigns and information centers are two initiatives to make people in general acquainted with ICT and learn about the possibilities of e-commerce. The financing of loans to small and medium sized enterprises (SMEs) for e-commerce and ICT in business could constitute additional incentives for private sector use of e-commerce. India","WTCOMTDM35.pdf","EC, Europe, Member, EC, ICT, ICT, ICT, India"
"3423",3423,"170","170.    Investment in people and skills will target young people still in school and workers. The objectives for all EC member states are for schools to be connected, teachers to be trained, school curricula and educational support services on line to be developed. 94 per cent of schools in the EC have computers. The EC is working on designing a standard diploma for basic information technology skills in cooperation with industry. A network of EC training centres is also being worked on.","WTCOMTDM35.pdf","EC, EC, EC, EC"
"3422",3422,"17","17.      The representative of the United States said that her delegation had one comment on the report, concerning a sentence on page 2 which read ""In relation to transition periods, a key concern was that these should be responsive to the underlying challenges and costs of implementation faced by Members according to such factors as differences in levels of development, size, or availability of resources"". She noted that some, as opposed to all, delegations held this view, during the Chairman's consultations.","WTCOMTDM35.pdf","United, States, Members, Chairman"
"3421",3421,"169","169.    Member States had piece-meal initiatives. The e-Europe initiative was therefore launched with an action plan to address the challenges of the information society. It aims at:         1.      Cheaper, faster and more secure Internet;         2.      Investing in people and skills;         3.      Stimulating use of the Internet.","WTCOMTDM35.pdf","Member"
"3420",3420,"168","168.    The European Communities identified the following problems in its focus on ICT and education:         1.      Digital illiteracy;         2.      ICT skills gap (lack of technicians and professionals);         3.      High access costs.","WTCOMTDM35.pdf","ICT, ICT"
"3419",3419,"167","167.     The future agenda, applicable to any government, is to exert policy leadership. Second generation policy issues to be tackled include technical standards for secure transactions across jurisdictions, market-place principles for industry self-accreditation, the use of broad-band infrastructure, principles and standards governing business to consumer transactions, and codes of practice. The Canadian Government measures the impact of the information technology revolution on society. This will be more systematic with next national survey. What is already clear is that 60 per cent of Canadian e-commerce consumption is from sites in the United States and that e-commerce in Canada seems to bridge the urban-rural divide. It is important to clarify marketplace rules. WT/COMTD/M/35 Page 38 European Communities","WTCOMTDM35.pdf","United, States, Canada"
"3418",3418,"166","166.     In the international context, a key element to the use of e-commerce is for every country to have a strong domestic human capacity on legal, policy and regulatory issues. The rapid development and diffusion of e-commerce requires a broad collaborate approach by governments, private sector, civil society and international organizations. The role of the government is to meet the public interest in creating an environment for global e-commerce in which the basic rules are appropriate, clear and predictable. Existing unnecessary international legal and regulatory barriers should be eliminated and the emergence of new ones prevented. The priority for both governments and industry is to foster confidence in the instruments and networks of e-commerce. The leading role of the private sector is to simulate the growth of global e-commerce through investments and dynamic innovation in products and services. Civil society must be engaged in efforts to facilitate the growth of e-commerce and maximize its potential in social, civic and community development. International cooperation plays a key role in creating a seamless environment for e-commerce.","WTCOMTDM35.pdf",""
"3417",3417,"165","165.     The challenge is to strike the right balance between government regulation and laissez-faire. E-commerce can not be regulated in the old, classical sense, there has to be co-regulation, i.e. a mixed public/private approach. Barriers to trade can come from overregulation, effectively limiting choices and opportunities in markets as well as from a lack of regulation effectively resulting in commercial and/or national solutions also limiting choices and international harmonization. Current initiatives on which the Canadian Government is working include cryptography, where the Government liberalizes rules and encourages industry-led accreditation of private sector certification authorities. Consumer protection laws with voluntary business guidelines have been drafted by industry, Government and consumer organizations in cooperation. The current focus is on how to operationalize these. The Government felt the need for specific legislation regarding privacy, which it enacted in January 2001. This legislation sets the rules for the collection, use and disclosure of personal information, aiming at balancing the rights of the individual with the needs of commercial organizations. A Ministerial Committee on Taxation has been established with the Government committed to have a technology neutral taxation regime. One e-commerce related bill clarified 200 other pieces of legislation with respect to electronic transactions. Consumer protection is to a large extent based on a voluntary code.","WTCOMTDM35.pdf","Ministerial, Committee, on, Taxation"
"3416",3416,"164","164.    A balanced approach integrating government regulation and legislation with business practices and civil society concerns is conceptually the right one. ICT and e-commerce pose challenges for governments which have to rethink how they set the rules for the marketplace to operate. Questions for governments include how to stimulate economic growth associated with the ICT revolution, how to facilitate e-commerce and how to bridge the different digital divides. The Canadian approach is based on a balanced policy framework, including building trust in the digital marketplace through for example consumer protection, clarifying marketplace rules, strengthening the information infrastructure and realizing its benefits.","WTCOMTDM35.pdf","ICT, ICT"
"3415",3415,"163","163.    Some of the main lines of thought emerging from the seminar were that:         •       Governments have an important role to play in creating an enabling environment for                 e-commerce. In this way, focus can be placed on digital dividends rather than digital                 divides.         •       The development of physical, legal and human infrastructure, as well as fostering                 confidence are important aspects of that environment.         •       Economic, technical and legal measures are all necessary.         •       Experiences of developing and developed country governments are similar and                 overlap in many respects, but the resource constraints are very different. Both                 developing and developed countries may learn from each other's experience.         •       A strategic government plan on e-commerce is advisable and should be inclusive.         •       Relations among parties change through e-commerce.         •       Governments, private sector and civil society have to work together to build a                 coherent framework for e-commerce.                                                                                     WT/COMTD/M/35                                                                                            Page 37                                                ANNEX I                               COUNTRY-SPECIFIC EXPERIENCES Canada","WTCOMTDM35.pdf","Canada"
"3414",3414,"162","162.     The idea of setting up an e-commerce task force was welcomed as information technology and e-commerce spans a large number of sectors. A task force might ideally comprise a large number of government departments, as the promotion of modern ICT has to be a government-wide initiative and does not concern only one Ministry. For example, the ministries with responsibilities in the areas of trade, economics, education, transport and telecommunications normally need to be involved. However, a large number of other ministries, such as tourism, might have to be involved depending on the situation of each country. As in session one, many participants emphasized a need for strategic alliances and partnerships between public and private sector entities and also with civil society. CONCLUSIONS","WTCOMTDM35.pdf","Ministry"
"3413",3413,"161","161.    Governments need to have ideas about how to stimulate economic growth associated with the ICT revolution, facilitate e-commerce and bridge the different digital divides. The broad objective for the government has to be the availability of information technology for everybody, not only for one section of society. The government has both to provide an enabling environment for business and at the same time build up access for the poorest segments of the population.","WTCOMTDM35.pdf","ICT"
"3412",3412,"160","160.    E-commerce has links to many other development problems such as attracting investment, education and putting the proper legislation in place. Each country and continent could construct an e- balance sheet showing the e-readiness of the country. This balance sheet could contain:         1.      The penetration level of ICT;         2.      Internet accessibility;         3.      Strength of the export-oriented sector;         4.      Strength of the banking sector;         5.      How far away the markets are located;         6.      Standard of inter-regional transportation;         7.      Service sector development (back-office operations).","WTCOMTDM35.pdf","ICT"
"3411",3411,"16","16.     The Chairman provided a brief report on the consultations, adding that he did not propose to reopen that discussion; and that the report was just for the record and for the purposes of transparency. He recalled that the Chairman of the General Council had requested the Committee to review all special and differential treatment provisions in the WTO Agreements and report to the General Council by 30 September 2001 on how they could be operationalised and further enhanced. In response to that request, the Chairman had conducted consultations on 13 and 28 September as well as 1 October. He said that a reasonable degree of progress had been made. However, Members had not been able to reach final consensus on a proposal for submission to General Council. In his report on the consultations, contained in document WT/GC/52, the Chairman had included the proposal on which Members had worked, using square brackets to indicate those parts of the text on which divergences persisted. He believed that that text was a useful basis for further consultations under the umbrella of the General Council. 16.30-18.00  Fourth Session: Government coordination/task-force on e-commerce        How does a government coordinate internally for a country to benefit from e-commerce?        Who should be involved? Is a task-force necessary? Chair:        Amb. Nathan Irumba, Chairman, Committee on Trade and Development Panelists:    Mr. Oscar Hernández, Ministro Consejero, Permanent Mission of Venezuela;               Ms. Monica Lövström, Political Advisor, Industry Ministry, Sweden;               Mr. Ramamurti Badrinath, Director, Division of Trade Support Services, ITC;               Mr. Daewon Choi, Economic Affairs Officer, Enterprise Development Section, Trade               Division, UNECE.                                         __________","WTCOMTDM35.pdf","Chairman, Chairman, General, Council, Committee, WTO, General, Council, Chairman, Members, General, Council, Chairman, Members, General, Council, Nathan, Irumba, Chairman, Committee, Oscar, Hernández, Ministro, Consejero, Venezuela, Monica, Lövström, Industry, Ministry, Sweden, Ramamurti, Badrinath, Director, Division, of, Trade, Support, Services, ITC, Daewon, Choi, UNECE"
"3410",3410,"159","159.     The fourth session dealt with how a government can coordinate internally for a country to benefit from e-commerce, whether a task force on e-commerce is necessary and if so, the composition of it.","WTCOMTDM35.pdf",""
"3409",3409,"158","158.    Awareness raising and education are problems common to all countries, but especially pertinent in most developing countries. Governments themselves can adopt e-commerce and offer WT/COMTD/M/35 Page 36 services on-line, thereby contributing to the education about the benefits of electronic transactions to the public at large. SESSION IV: GOVERNMENT COORDINATION/TASK-FORCE ON E-COMMERCE","WTCOMTDM35.pdf",""
"3408",3408,"157","157.     E-commerce spans all types of activities such as education, banking, traditional business, international trade, auctions and a growing number of protagonists. The more the perspectives are shared the faster the digital divide will be bridged.","WTCOMTDM35.pdf",""
"3407",3407,"156","156.    Access to information is very important. The aim of governments should be to ensure the widest access to the largest number of people in the most user-friendly way. Access is cheaper in certain developed countries than in most developing countries, but there is sometimes too little competition in the sector to put enough pressure on prices, which are therefore still kept too high. The aim for one region was to achieve region-wide regulation with competition for each line to each consumer in order to increase access and lower prices.","WTCOMTDM35.pdf",""
"3406",3406,"155","155.    Investments in people and skills, particularly targetting young people still in school and workers should be objectives for all governments. Schools have to be connected, teachers trained, school curricula adapted, and on-line educational support services developed. International cooperation could take the form of exchanges of experiences, identification of best practices, joint teaching programmes, bringing universities together, research and development networks, and cooperation in the development of curricula. It is also necessary to work with industry in order to know what type of skills the private sector is looking for.","WTCOMTDM35.pdf",""
"3405",3405,"154","154.     If the digital divide is the gap between what is wanted and the actual level, then every country suffers from a human resources digital divide, although it is more acute in developing countries. A key element for the use of e-commerce is to have strong domestic human capacity on technical, legal, policy and regulatory issues. However, all countries seem to experience a lack of people with ICT-related education. Several problems relating to human capacity have therefore been identified, such as digital illiteracy, ICT skills gap (lack of technicians and professionals) and high access costs. An action plan to remedy that situation could contain investment in people and skills, the stimulation of the use of the Internet, and cheaper, faster and more secure access.","WTCOMTDM35.pdf","ICT"
"3404",3404,"153","153.     The third session aimed at responding to the questions of what human skills are necessary to benefit from e-commerce, how those who could make use of e-commerce are informed and what role the government should play.","WTCOMTDM35.pdf",""
"3403",3403,"152","152.    It may be useful for developing country governments to target trading sectors with clients or trading partners in industrialized countries. It might also be worthwhile for developing countries to promote intra-regional innovations and solutions for payments. It was noted that some international financial institutions assist developing countries in the development of the infrastructure necessary for electronic payments. SESSION III: EDUCATION AND INFORMATION","WTCOMTDM35.pdf",""
"3402",3402,"151","151.     Strategies for technology implementation that can facilitate e-commerce development are important. An appropriate legal and regulatory environment can help to attract investment in the infrastructure for modern information and communication technology (ICT). Questions for governments to ask are: How can our existing infrastructure be used and investment attracted? Which types of services will bring the additional benefit that other sectors develop? The legal and regulatory framework should encourage competition, better services and wider availability of ICTs. In some developing countries monopolies are blocking investment, even by local businesses. Governments also need to encourage the development of networks such as the Internet and facilitate for different types of service providers. ICT should be a national priority issue for the government, which itself could use ICT to build confidence, through government procurement for example.","WTCOMTDM35.pdf","ICT, ICT"
"3401",3401,"150","150.    Many felt that an open and liberal approach to information and communication technologies (ICT) and e-commerce could be the right one for development. The promotion of modern information and communication technologies should be a government-wide initiative and should not concern only one Ministry. The governments also need to cooperate with the private sector and there is even some need for cooperation within private sectors, as for example is the case for banks. At the global level, membership of the Information Technology Agreement (ITA) and active participation in the WTO can be useful.                                                                                     WT/COMTD/M/35                                                                                            Page 35","WTCOMTDM35.pdf","Ministry, Information, Technology, Agreement, WTO"
"3400",3400,"15","15.     The Committee agreed to revert to the requests at its next meeting.","WTCOMTDM35.pdf","Committee"
"3399",3399,"149","149.     The growth of the Internet and e-commerce presents opportunities for developing countries. There is a connection between increases in Web-hosts and trade. The effect of the Internet on trade has even been stronger in developing than in developed countries. Increasing Internet access can have positive effects on the exports of developing countries. To make use of the opportunities developing countries have had to focus on institutional issues at the local and global levels as well as infrastructure and innovation.","WTCOMTDM35.pdf",""
"3398",3398,"148","148.   The question asked in this session was what policies governments could pursue to encourage domestic production and research, foreign direct investment and the dissemination of modern information and communication technologies.","WTCOMTDM35.pdf",""
"3397",3397,"147","147.    Solutions to consumer complaints from e-commerce are also needed. The consumer law in most countries focuses on giving the consumer the possibility to bring the seller to court, rather than on mediation. Alternatives to court proceedings for e-commerce are still open to discussion and debate. Basic alternatives to court proceedings are conciliation, mediation, and arbitration. A voluntary code of conduct could be drafted by the private sector, civil society and the government in cooperation. A first step in a voluntary code of conduct could be a policy on returned goods which could apply to e-commerce just as it applies to ""normal"" commerce. Such a policy would resolve several problems without the need to go through the more advanced forms such as mediation or court proceedings. SESSION II: PROMOTION OF MODERN INFORMATION AND COMMUNICATION             TECHNOLOGIES","WTCOMTDM35.pdf",""
"3396",3396,"146","146.    Technological neutrality of laws is another issue for governments to consider. One of the main problems in developing countries is lack of resources. The more neutral a law is with respect to the technology acceptable, the more the technical standardization body has to deal with. However, the more technology-specific the laws are, the more difficult it is for the regulators to function and the higher the probability that the law may soon become obsolete. Regulations should therefore be technology neutral. There is also a need for cooperation between bodies defining technical standards and the accreditation and licencing bodies within and across countries. The guiding principle for the regulators should be that the technologies should meet the needs of people.","WTCOMTDM35.pdf",""
"3395",3395,"145","145.     Cross-certification between countries at the international level was recognized as difficult. The European Communities have developed standards for certification authorities. Canada and the United States have developed accreditation standards for certification authorities. One problem identified is that technical standardization bodies are not always well equipped to understand the policy implications of the standards they are developing.","WTCOMTDM35.pdf","Canada, United, States"
"3394",3394,"144","144.    An international convention would bring certain benefits, for example in solving problems of harmonization. In the meantime, a tool for countries wanting to implement legislation on e-commerce today could be the UNCITRAL model laws and guidelines (UNCITRAL Law on e-commerce 1996 and the UNCITRAL uniform rules on electronic signatures). At least provisions replicating the UNCITRAL model law might be necessary in each country. Another international source from which some countries have received inspiration is the European Communities' directives on digital signatures and e-commerce. Another approach could be for governments to adopt codes of conduct WT/COMTD/M/35 Page 34 regulations. OECD and ECE UN/CEFACT are sources of information on codes of conduct. Instead of having to wait for legislation, contractual solutions could be found. One example is the model EDI Agreement (interchange agreement) of the European Communities. One of the problems associated with contractual solutions is the privacy of contracts, i.e. contracts do not relate to third parties. Another is that some governments do not enforce contractual provisions.","WTCOMTDM35.pdf","UNCITRAL, UNCITRAL, UNCITRAL, UNCITRAL, OECD"
"3393",3393,"143","143.     Effective provisions regarding electronic signatures were seen as a necessity for legislation. It is technically possible to have authentication, message integrity and no repudiation (i.e. the sender cannot later claim that he/she had not sent a particular message) for electronic signatures. However, legal frameworks are missing. There is also a lack of clarity as to on-line dispute resolution with respect to consumer claims, arbitration, mediation and insurance complaints for example. Questions arise as to which law applies and as to which court has jurisdiction. The solutions could be for a country to sign an international convention, adopt international instruments, use national legislation, or allow for contractual solutions and self-regulation.","WTCOMTDM35.pdf",""
"3392",3392,"142","142.    Problems of a legal nature seen as arising from e-commerce include requirements for paper documents and signatures, evidence storage, the validity of data messages, and the validity and formation of contracts made by electronic means. Other issues which can constitute barriers to e-commerce include consumer protection, authentication and security, jurisdiction and applicable law, taxation, Internet content regulation, computer crime, data privacy, negotiability (bills of lading).","WTCOMTDM35.pdf",""
"3391",3391,"141","141.     Second generation policy issues identified include technical standards for secure transactions across jurisdictions, market-place principles for industry self-accreditation, the use of broad-band infrastructure, principles and standards governing business to consumer transactions and business- codes of practice.","WTCOMTDM35.pdf",""
"3390",3390,"140","140.     The rapid development and diffusion of e-commerce requires a broad collaborative approach by governments, the private sector, civil society and international organizations. E-commerce cannot be regulated in the old, classical sense; it needs ""co-regulation"", i.e. a mixed public and private approach, integrating government regulation and legislation with business practices and civil society concerns. The priorities for both government and industry should be to foster confidence in the instruments and networks of e-commerce. The role of the government should be to meet the public interest in creating an environment for global e-commerce in which the ground rules are appropriate, clear and predictable. Unnecessary international legal and regulatory barriers should be eliminated and the emergence of new ones prevented. The role of the private sector is to stimulate growth of global e-commerce through investment and dynamic innovation in products and services. Civil society must play a role in efforts to facilitate the growth of e-commerce and maximize its potential in social, civic and community development. International cooperation is very important in creating a seamless environment for e-commerce.","WTCOMTDM35.pdf",""
"3389",3389,"14","14.     The representative of Egypt said that if there was an objection to one of the four his delegation would prefer postponing the decision to the next meeting in order for the four organizations to be treated together.","WTCOMTDM35.pdf","Egypt"
"3388",3388,"139","139.     Information and communication technologies and e-commerce pose challenges for governments as they have to rethink how they set the rules for the marketplace. One particular challenge is to strike a correct balance between government regulation and laissez-faire. Barriers to trade can come from over-regulation, effectively limiting choices and opportunities in markets, as well as from a lack of regulation resulting in lost opportunities because of insecurity and distrust. International harmonization of national regulations can enhance choices and crate opportunities.","WTCOMTDM35.pdf",""
"3387",3387,"138","138.     The first session dealt with the question of what could be the most appropriate domestic legal framework to reap the benefits of e-commerce. It was stated that governments, together with the private sector and civil society, have an important role to play in creating an enabling environment for e-commerce. A legal framework is necessary to enhance the benefits from e-commerce; however, governments should not over-regulate and regulations adopted should be technology neutral. Areas mentioned in which governments need to take action include:         1.      building trust in the digital market place (privacy, cryptography, consumer                 protection);         2.      clarifying market rules (legal framework, taxation, trade rules, IP policies);         3        A previous seminar on the development implications of e-commerce was held on 19 February 1999 (WT/COMTD/18).                                                                                    WT/COMTD/M/35                                                                                           Page 33         3.      strengthening the information infrastructure (network access and availability                 standards);         4.      realizing the benefits/market development (adoption and use in private sector and                 governments).","WTCOMTDM35.pdf",""
"3386",3386,"137","137.    This report, made by the Chairman on his own responsibility, aims at setting out the main points raised in the presentations and discussions. It is not a detailed description of each presentation and it does not claim to give full justice to each intervention but to summarize the main issues raised and opinions expressed. Most of the presentations made and papers circulated are available on the WTO Website under Trade Topics, Development, Special Events on Development. SESSION I:      REGULATION AND DEREGULATION","WTCOMTDM35.pdf","Chairman, WTO"
"3385",3385,"136","136.    The seminar concentrated on the policies governments can pursue for a country to benefit from modern information and communication technologies in general, and e-commerce in particular. The presentations and questions focused on some of the ways in which governments and international organizations can facilitate e-commerce, how these in turn impact on development, and the conditions for success.","WTCOMTDM35.pdf",""
"3384",3384,"135","135.    The theme of the seminar was ""Government Facilitation of E-commerce for Development"". Officials from Canada, the European Communities, India, Mexico, South Africa, Sweden, the United States and Venezuela made presentations concerning their countries' or regions' experiences (See Annex I for country-specific experiences). Representatives of other international organizations and the private sector (ITC, ITU, UNCTAD, UNECE and Wisekey) also made presentations. The four sessions covered regulation and deregulation, promotion of modern information and communication technologies, education and information, and government coordination. (See programme in Annex II).","WTCOMTDM35.pdf","Canada, European, Communities, India, Mexico, South, Africa, Sweden, United, States, Venezuela, ITC, ITU, UNECE, Wisekey"
"3383",3383,"134","134.   A seminar on electronic commerce was held under the auspices of the WTO Committee on Trade and Development on 14 June 2001.3 The proceedings were intended to serve as input into the Committee's consideration of the issue of electronic commerce as part of the overall WTO Work Programme. Participation was open to WTO Members and Observers.","WTCOMTDM35.pdf","WTO, Committee, on, Trade, and, Development, Committee, WTO, Work, Programme, WTO, Members"
"3382",3382,"133","133.    The Committee so agreed.         2             Later issued as WT/COMTD/33. WT/COMTD/M/35 Page 32                                            ATTACHMENT              Seminar on ""Government Facilitation of E-commerce for Development""                                         Report by the Chairman                                 WTO, Geneva, Thursday, 14 June 2001 INTRODUCTION","WTCOMTDM35.pdf","Committee, Chairman, WTO, Geneva"
"3381",3381,"132","132. The representative of the European Communities said that his delegation did not oppose the proposal as long as the tentative meant pending the future work programme to make clear that the Committee was not trying to preempt work going on elsewhere.","WTCOMTDM35.pdf","European, Communities, Committee"
"3380",3380,"131","131. The Chairman suggested that the Committee tentatively arranged to meet after the Fourth Ministerial Meeting, but before the end of 2001 and possibly towards the end of November or beginning of December. The idea would be to consider the following Agenda: programme of work resulting from the Ministerial Conference, Special and Differential Treatment, Electronic Commerce, other possible aspects arising from the Ministerial Conference of relevance to the Committee, a further discussion on WTO input to the FFD Conference and the GSP study.","WTCOMTDM35.pdf","Chairman, Committee, Electronic, Commerce, Committee, WTO, GSP"
"3379",3379,"130","130.    The Committee adopted the report as amended.2","WTCOMTDM35.pdf","Committee"
"3378",3378,"13","13.     The representative of the United States said that her delegation was in a position to support the requests for ad-hoc observer status made by the Gulf Organization for Industrial Consulting, the OIF and OPEC. WT/COMTD/M/35 Page 4","WTCOMTDM35.pdf","United, States, Gulf, Organization, for, Industrial, Consulting, OPEC"
"3377",3377,"129","129. The Chairman said that he had been circulating a re-draft by the Secretariat of the Annual Report of the Committee on Trade and Development which showed the changes that could be made reflecting that day's meeting.","WTCOMTDM35.pdf","Chairman, Secretariat, Committee, on, Trade, and, Development"
"3376",3376,"128","128.    The Committee took note of the statement made.","WTCOMTDM35.pdf","Committee"
"3375",3375,"127","127.    The Chairman thanked the delegations of Korea, United States and Germany for their contributions to the holding of the Geneva Week.","WTCOMTDM35.pdf","Chairman, Korea, United, States, Germany"
"3374",3374,"126","126.    Participants of the Geneva Week were provided with evaluation forms to enable them to provide feedback. The majority of participants who returned completed forms signalled that Geneva Week had met their main objectives, namely to prepare them for the Fourth Ministerial Conference by gaining a better understanding of WTO issues. The majority thought that the structure of the Geneva Week was good, though many would have preferred more time for greater in-depth treatment of issues and for interaction with Geneva-based delegations. An independent gauge of the usefulness of Geneva Week might also be found in the fact some non residents have – despite their absence from Geneva – played an active part in recent days by providing written comments to the Chairman of the General Council on the draft Ministerial Declaration.","WTCOMTDM35.pdf","Geneva, Week, WTO, Geneva, Week, Geneva, Chairman, General, Council"
"3373",3373,"125","125.   Geneva Week had also focused on the question of representation, which, almost by definition, was the single largest concern of non-residents. The discussion had been facilitated by the                                                                                    WT/COMTD/M/35                                                                                           Page 31 presentation of a study commissioned by the Commonwealth Secretariat which highlighted possible second-best options for those non-residents for whom the establishment of a mission in Geneva was unlikely to be a viable proposition, owing to financial and capacity-constraints. The options detailed in the study usually involved some element of cooperation on a regional basis, and the pooling of resources. The concrete implementation of those options could be facilitated by the involvement of donors, as well as cooperation with existing agencies that provided specific services to non-residents, most notably the Agency for International Trade Information and Cooperation (AITIC) and The Commonwealth Secretariat. The WTO, as an agency, stood ready to work closely with Members on initiatives they might seek to take.","WTCOMTDM35.pdf","Geneva, Week, Commonwealth, Secretariat, Geneva, Agency, for, International, Trade, Information, and, Cooperation, Commonwealth, Secretariat, WTO, Members"
"3372",3372,"124","124.     An innovation of this year's Geneva Week had been to invite the representatives of secretariats of regional organisations and agencies which work closely with non-residents. Collaboration with these organisations was an important element in the WTO's strategy to build the capacity of non-residents to take part in the WTO. Invited organisations and agencies had given an overview of their methods and mechanisms for building capacity, sharing information and coordinating negotiating positions amongst their constituent members. The discussion had been enriched by the insights provided by the European Commission and Romania, for the Central European Free Trade Association, on what possible options Members had at their disposal to achieve coordination and a collective sharing of the burden of WTO work.","WTCOMTDM35.pdf","Geneva, Week, WTO, WTO, European, Commission, Romania, Central, European, Free, Trade, Association, Members, WTO"
"3371",3371,"123","123.    The focus of this year's Geneva Week had been the preparations for the Fourth Ministerial Conference. Non-residents had been briefed by the Secretariat and the Chairman of the General Council on the process undertaken under the General Council to develop a draft Ministerial Declaration, and on the work that was on-going under the Implementation Review Mechanism. The Chairman of the General Council had also set aside some time to consult directly with non-residents on their concerns and aspirations in relation to the Ministerial Conference, in order to take these into account in the drafting of the Ministerial Declaration. Non-residents had been given extensive briefings on work in the following areas: Agriculture; Services; Intellectual Property; Sanitary and Phyto-Sanitary Measures; Technical Barriers to Trade; Market Access; Trade facilitation; Rules of Origin; Customs Valuation; Trade and Investment; Trade and Competition Policy; and Technical Cooperation and Training. In a number of those areas, non-residents benefitted from complementary presentations made by invited international organisations, and, in the case of briefings on technical cooperation, by bi-lateral partners (the Department for International Development, UK; USAID; and the European Commission's Directorate General for Trade).                         He also thanked Ambassador Perez-Motta of Mexico who had shared with non-residents his perspectives on the WTO and development-related issues.","WTCOMTDM35.pdf","Geneva, Week, Secretariat, Chairman, General, Council, General, Council, Chairman, General, Council, Intellectual, Property, Customs, Valuation, Department, for, International, Development, UK, USAID, European, Commission, 's, Directorate, General, for, Trade, Ambassador, Perez-Motta, Mexico, WTO"
"3370",3370,"122","122.     The Director of the Development Division said that the third Geneva Week for WTO Members and Observers without representation in Geneva had been held from 10-14 September 2001. Sixty-three participants from 34 countries had attended, as had representatives of 32 regional secretariats and agencies working directly with non-resident members. The third Geneva Week had been financed by contributions from the governments of the United States, South Korea, and Germany. The Geneva Week was one of a number of initiatives aimed at enhancing the capacity of non-resident Members to take part in the work of the WTO, and had a number of objectives. It provided for comprehensive briefings on various aspects of the WTO's work programme; time for consultation with WTO officials and Geneva-based delegations; and hands on training in the use of IT tools.","WTCOMTDM35.pdf","Director, Development, Division, WTO, Members, Geneva, United, States, South, Korea, Germany, Members, WTO, WTO, WTO"
"3369",3369,"121","121.    The Chairman recalled that the WTO Secretariat recently held the third Geneva Week in favour of non-residents, i.e. WTO Members and Observers who did not have representation in Geneva. Although it was not, strictly speaking, a CTD activity as such, there was value in having the Secretariat report on it.","WTCOMTDM35.pdf","Chairman, WTO, Secretariat, WTO, Members, Geneva, Secretariat"
"3368",3368,"120","120.    The Committee took note of the statements made.","WTCOMTDM35.pdf","Committee"
"3367",3367,"12","12.      The representative of Israel said that he had no instructions and suggested the matter be taken up at a later stage.","WTCOMTDM35.pdf","Israel"
"3366",3366,"119","119. The representative of Zambia said that what UNIDO did with respect to WTO reinforced the call for UNIDO to be included as one of the core agencies of the IF.","WTCOMTDM35.pdf","Zambia, UNIDO, WTO, UNIDO"
"3365",3365,"118","118. The representative of UNIDO said that UNIDO welcomed the new Strategy for Technical Cooperation and the initiative to create a Training Institute. He said that he wished to highlight some of the technical assistance activities implemented by UNIDO in the context of WTO Agreements. The submission by the delegation of Côte d'Ivoire had mentioned the UEMOA Treaty. UNIDO was initiating implementation of an EU/UEMOA/UNIDO initiative in capacity building in the fields of accreditation, standardization and quality promotion aiming at facilitating trade and reducing poverty in West Africa. 12.5 million Euros were available for the eight countries in West Africa. A similar initiative was currently under preparation for 14 other countries and a regional workshop had been held in August 2001. In line with the Millennium Declaration, and based on requests made by the vice-presidents of six Central American countries, UNIDO was designing an integrated programme at the regional level with a view to eliminate non-tariff barriers to trade affecting market access related to the SPS and TBT Agreements. Multilateral organizations had been invited to participate in the context of the High-Level Committee on Programmes meeting of the UN System and Bretton Woods institutions to ensure coordination. UNIDO was working closely with the ITC, with which UNIDO had signed a cooperation agreement a few weeks earlier, and with UNCTAD, FAO and WHO and would welcome WTO participation in such initiatives in the future. WT/COMTD/M/35 Page 30","WTCOMTDM35.pdf","UNIDO, UNIDO, Training, Institute, UNIDO, WTO, UNIDO, West, Africa, West, Africa, UNIDO, SPS, Committee, UN, System, Bretton, Woods, UNIDO, ITC, UNIDO, UNCTAD, FAO, WHO, WTO"
"3364",3364,"117","117.    The Committee took note of the document and of the comments made.","WTCOMTDM35.pdf","Committee"
